Module,Service ID,Service Name,Current State,Target Capability,Primary Data Source,Primary Windows/API Interface,Native Strategy,Database Needed,Simple UI,Advanced UI,Terminal/Evidence,Admin,Risk,Undo,Offline,External Dependency,Research Readiness,Primary Source,Implementation Phase
M18,M18-S04,RAM information,PLANNED,"Deliver RAM information as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",CIM/WMI hardware classes; SetupAPI,CIM/WMI hardware classes,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,NEEDS_PROTOTYPE,https://learn.microsoft.com/en-us/windows/win32/api/setupapi/nf-setupapi-setupdigetclassdevsa,P1_planned
M18,M18-S05,Disk SMART health,PLANNED,"Deliver Disk SMART health as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",CIM/WMI hardware classes; SetupAPI,CIM/WMI hardware classes,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,NEEDS_PROTOTYPE,https://learn.microsoft.com/en-us/windows/win32/api/setupapi/nf-setupapi-setupdigetclassdevsa,P1_planned
M18,M18-S06,Battery health,PLANNED,"Deliver Battery health as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",CIM/WMI hardware classes; SetupAPI,CIM/WMI hardware classes,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,NEEDS_PROTOTYPE,https://learn.microsoft.com/en-us/windows/win32/api/setupapi/nf-setupapi-setupdigetclassdevsa,P1_planned
M18,M18-S07,Sensors and temperature,PLANNED,"Deliver Sensors and temperature as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence. Do not promise universal temperature/fan coverage because Windows exposes vendor-dependent sensor data inconsistently.",CIM/WMI hardware classes; SetupAPI,CIM/WMI hardware classes,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,NEEDS_PROTOTYPE,https://learn.microsoft.com/en-us/windows/win32/api/setupapi/nf-setupapi-setupdigetclassdevsa,P1_planned
M18,M18-S08,Display & audio devices,PLANNED,"Deliver Display & audio devices as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",CIM/WMI hardware classes; SetupAPI,CIM/WMI hardware classes,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,NEEDS_PROTOTYPE,https://learn.microsoft.com/en-us/windows/win32/api/setupapi/nf-setupapi-setupdigetclassdevsa,P1_planned
M18,M18-S09,BIOS & UEFI,PLANNED,"Deliver BIOS & UEFI as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",CIM/WMI hardware classes; SetupAPI,CIM/WMI hardware classes,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,NEEDS_PROTOTYPE,https://learn.microsoft.com/en-us/windows/win32/api/setupapi/nf-setupapi-setupdigetclassdevsa,P1_planned
M18,M18-S10,Hardware health score,PLANNED,"Deliver Hardware health score as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence. Use transparent sub-scores only from measurable evidence; never invent a single opaque PC-health percentage.",CIM/WMI hardware classes; SetupAPI,CIM/WMI hardware classes,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,NEEDS_PROTOTYPE,https://learn.microsoft.com/en-us/windows/win32/api/setupapi/nf-setupapi-setupdigetclassdevsa,P1_planned
M19,M19-S01,Secure sign-in,PLANNED,"Deliver Secure sign-in as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Tauri updater; provider-defined HTTPS APIs,Tauri updater,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,KNOUX backend contract not present in inspected repository; provider/API must be defined,BLOCKED_BY_EXTERNAL_DEPENDENCY,https://v2.tauri.app/plugin/updater/,P1_planned
M19,M19-S02,Device management,PLANNED,"Deliver Device management as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Tauri updater; provider-defined HTTPS APIs,Tauri updater,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,KNOUX backend contract not present in inspected repository; provider/API must be defined,BLOCKED_BY_EXTERNAL_DEPENDENCY,https://v2.tauri.app/plugin/updater/,P1_planned
M19,M19-S03,Settings synchronization,PLANNED,"Deliver Settings synchronization as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Tauri updater; provider-defined HTTPS APIs,Tauri updater,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,KNOUX backend contract not present in inspected repository; provider/API must be defined,BLOCKED_BY_EXTERNAL_DEPENDENCY,https://v2.tauri.app/plugin/updater/,P1_planned
M19,M19-S04,Encrypted report upload,PLANNED,"Deliver Encrypted report upload as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Tauri updater; provider-defined HTTPS APIs,Tauri updater,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,choose report scope; choose format; redaction toggle where personal data exists; Export,include/exclude evidence sections; timestamp/timezone; machine identifiers policy; pretty/compact JSON,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,KNOUX backend contract not present in inspected repository; provider/API must be defined,BLOCKED_BY_EXTERNAL_DEPENDENCY,https://v2.tauri.app/plugin/updater/,P1_planned
M19,M19-S05,Release center,PLANNED,"Deliver Release center as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Tauri updater; provider-defined HTTPS APIs,Tauri updater v2 signed update flow,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,none,READY_TO_IMPLEMENT,https://v2.tauri.app/plugin/updater/,P3_cloud_release
M19,M19-S06,Preset synchronization,PLANNED,"Deliver Preset synchronization as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Tauri updater; provider-defined HTTPS APIs,Tauri updater,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,MEDIUM,False,Core local capability must work offline unless an external provider is explicitly selected.,KNOUX backend contract not present in inspected repository; provider/API must be defined,BLOCKED_BY_EXTERNAL_DEPENDENCY,https://v2.tauri.app/plugin/updater/,P1_planned
M19,M19-S07,License center,PLANNED,"Deliver License center as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Tauri updater; provider-defined HTTPS APIs,Tauri updater,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,KNOUX backend contract not present in inspected repository; provider/API must be defined,BLOCKED_BY_EXTERNAL_DEPENDENCY,https://v2.tauri.app/plugin/updater/,P1_planned
M19,M19-S08,Product feedback,PLANNED,"Deliver Product feedback as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Tauri updater; provider-defined HTTPS APIs,Tauri updater,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,KNOUX backend contract not present in inspected repository; provider/API must be defined,BLOCKED_BY_EXTERNAL_DEPENDENCY,https://v2.tauri.app/plugin/updater/,P1_planned
M19,M19-S09,Support tickets,PLANNED,"Deliver Support tickets as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Tauri updater; provider-defined HTTPS APIs,Tauri updater,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,KNOUX backend contract not present in inspected repository; provider/API must be defined,BLOCKED_BY_EXTERNAL_DEPENDENCY,https://v2.tauri.app/plugin/updater/,P1_planned
M19,M19-S10,KNOUX ecosystem downloads,PLANNED,"Deliver KNOUX ecosystem downloads as a bounded, inspectable Windows capability with truthful preflight, progress, result, and evidence.",Tauri updater; provider-defined HTTPS APIs,Tauri updater,typed Tauri/Rust contract; fixed allowlisted command only if required,yes,scope/source selector; Scan or Preview; Review results; Export evidence,bounded filters; timeout/result limits; evidence verbosity,operation id; phase; data source/API; duration; warnings/errors; changed/skipped objects,standard user unless the selected operation touches protected machine state,LOW,False,Core local capability must work offline unless an external provider is explicitly selected.,KNOUX backend contract not present in inspected repository; provider/API must be defined,BLOCKED_BY_EXTERNAL_DEPENDENCY,https://v2.tauri.app/plugin/updater/,P1_planned
